Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
"1218495.3"	"Lactobacillus apinorum strain Fhon13"		1218495	"WGS"	"Fhon13"								"2015-09-11T00:00:00Z"	"25953738"	"PRJNA270968"	"SAMN03275710"	"GCF_001281175.1"	"SRR1752127,SRR1752128,SRR1752129"	"JXCT01000000"		"Uppsala university"		"Illumina MiSeq; 454"	"200.0x"	"Newbler v. 2.6"			9	1460240	33.8	1342	1270				"2008"	"Sweden"	"Sweden: Jonstorp"						"Honey bee, Apis mellifera"									"Positive"										"Comparative genome analysis of Lactobacillus kunkeei and Lactobacillus apinorum isolated from diverse species of honey bees"	"sample_type:cell culture;collected_by:Alejandra Vasquez, Tobias Olofsson"	98.2	97.9	100			"Good"	"2016-01-17T17:06:07.959Z"	"2016-01-17T17:06:07.959Z"
"1218508.4"	"Lactobacillus mellis strain Hon2"		1218508	"WGS"	"Hon2"								"2015-03-31T00:00:00Z"		"PRJNA257182"	"SAMN03271966"	"GCF_000967245.1"	"SRR1745850,SRR1745851,SRR1745852"	"JXBZ01000000"		"Uppsala university"		"454; Illumina MiSeq"	"166.0x"	"Newbler v. 2.6"			7	1810599	35.83	1697	1572		"gut"		"2008"	"Sweden"	"Sweden: Jonstorp"						"Honey bee, Apis mellifera"									"Positive"								"HostAssociated"		"Comparative genomics of Lactic acid bacteria, which are part of the core gut microbiota of the honeybee, Apis mellifera."	"collected_by:Alejandra Vasquez, Tobias Olofsson;sample_type:cell culture"	96.3	95.4	96.7			"Good"	"2016-01-17T15:52:25.961Z"	"2016-01-17T15:52:25.961Z"
"1221537.3"	"Lactobacillus florum 2F"	"Lactobacillus florum 2F"	1221537	"WGS"	"2F"						" "		"2012-10-09T00:00:00Z"	"23405360"	"PRJNA172730"	"SAMN02471614"	"GCA_000304715.1"		"ALXF00000000"	"-"	"University of California, Davis"	"WGS"						46	1261842	41.53	1221	1190		"leaves of Valencia Orange Leaf"		"2011"	"United States"	"USA: CA, Fallbrook"						"Sweet orange, Citrus sinensis"									"Positive"	"Bacilli"									"Genome Sequencing of Lactobacillus florum 2F."		96.7	96.4	99.9			"Good"	"2014-12-08T22:11:52.980Z"	"2015-03-16T03:17:09.594Z"
"1223566.3"	"Bradyrhizobium sp. CCGE-LA001"	"Bradyrhizobium sp. CCGE-LA001"	1223566	"WGS"	"CCGE-LA001"						" "		"2012-09-11T00:00:00Z"		"PRJNA172908"	"SAMN02469422"	"GCA_000296215.1"		"AMCQ00000000"	"-"	"Center for Genomic Sciences"	"WGS"	"454 GS FLX"	"6.9x"	"Newbler v. 2.3"			2807	7386124	63.4	7141	8509		"field-collected nodules from wild Phaseolus microcarpus"	"isolated from field collected nodules from wild Phaseolus microcarpus growing in Morelos, Mexico"	"2012"	"Mexico"	"Mexico: Oaxtepec, Morelos"						"Bean, Phaseolus microcarpus"									"Negative"								"Host Associated"		"Bradyrhizobium sp. strain CCGE-LA001 was isolated from field collected nodules from wild Phaseolus microcarpus growing in Morelos, Mexico. Strain and source DNA is available from Dr Esperanza Martinez-Romero (emartine@ccg.unam.mx) at the Center for Genomic Sciences, Universidad Nacional Autonoma de Mexico."		89.8	84	83.8	1.9	"Too many contigs;Low contig N50"	"Poor"	"2014-12-08T22:10:34.384Z"	"2015-03-16T03:17:09.594Z"
"1224163.3"	"Corynebacterium maris DSM 45190"	"Corynebacterium maris DSM 45190"	1224163	"Complete"	"Coryn-1"						"DSM 45190"		"2013-08-01T00:00:00Z"	"19622641"	"PRJNA172964"	"SAMN02603057"	"GCA_000442645.1"		"CP003924.1,CP003925.1"	"NC_021915.1,NC_021920.1"	"CeBiTec, Bielefeld University"	"complete"	"Illumina"	"56.45"	"Newbler v. 2.6"	1	1	2	2833547	66.6124	2624	2584		"coral mucus"	"isolated from coral mucus"									"Coral, Fungia granulosa"				"mucus"					"Positive"	"Cocci"	"Nonmotile"		"Mesophilic"	"37 C"	"Mesophilic"	"Aerobic"	"Aquatic"		"Complete genome sequence of Corynebacterium maris DSM 45190(T), isolated from coral mucus."		97.6	96.9	99.7	0.3		"Good"	"2014-12-08T22:11:03.824Z"	"2015-03-16T03:17:09.594Z"
"1227812.4"	"Piscirickettsia salmonis LF-89 = ATCC VR-1361"	"Piscirickettsia salmonis LF-89 = ATCC VR-1361"	1227812	"WGS"	"ATCC VR-1361"				"MLST.Piscirickettsia_salmonis.1"		" "		"2012-09-26T00:00:00Z"		"PRJNA173790"	"SAMN02469424"	"GCA_000300295.1"		"AMGC00000000"	"-"	"Mathomics"	"WGS"	"454"	"17.0x"	"Celera Assembler v. 7.0"			445	2988436	40	3465			"Coho salmon"	"isolated from Coho Salmon in Chile"		"Chile"	"Chile"						"Coho salmon, Oncorhynchus kisutch"									"Negative"	"Cocci"	"No"		"Mesophilic"		"ModerateHalophilic"	"Unknown"	"Host Associated"	"Salmonid rickettsial septicaemia"	"Piscirickettsia salmonis is the causative agent of Salmonid Rickettsial Septicaemia. This is the bacterial disease with major economical impact for the Chilean salmon farming industry. Piscirickettsia salmonis LF-89 were isolated from Coho Salmon in Chile."		91.3	89	95.1	3.6		"Good"	"2014-12-08T22:12:32.368Z"	"2015-03-16T03:17:09.594Z"
"1228997.3"	"Riemerella anatipestifer RA-CH-1"	"Riemerella anatipestifer RA-CH-1"	1228997	"Complete"	"RA-CH-1"				"MLST.Riemerella_anatipestifer.17"				"2012-09-07T00:00:00Z"		"PRJNA172646"	"SAMN02603758"	"GCA_000295655.1"		"CP003787.1"	"NC_018609.1"	"Riemerella anatipestifer"	"complete"	"Illumina"		"SOAPdenovo v. 1.05"	1		1	2309519	35.1	2213	2187		"sick duck"			"China"	"China: Sichuan"						"Duck, Anas platyrhynchos"									"Positive"	"Bacilli"	"No"								"Riemerella anatipestifer Vaccine strains."		99.8	99.5	100			"Good"	"2014-12-08T22:12:44.576Z"	"2015-03-16T03:17:09.594Z"
"1234596.3"	"Borrelia garinii NMJW1"	"Borrelia garinii NMJW1"	1234596	"Complete"	"Borrelia garinii NMJW1"						" "		"2012-09-28T00:00:00Z"	"23144406"	"PRJNA175615"	"SAMN02603884"	"GCA_000300045.1"		"CP003866.1"	"NC_018747.1"	"State Key Laboratory of Pathogen and Biosecurity"	"complete"				1		1	902789	28.4	834	813		"tick"	"Isolated from tick in  Inner Mongolia, China"		"China"	"China: Inner Mongolia"						"Taiga tick, Ixodes persulcatus"																			"Isolated from tick in  Inner Mongolia, China."		99.8	99.7	20.7	0.1		"Good"	"2014-12-08T22:10:32.683Z"	"2015-03-16T03:17:09.594Z"
"1235834.3"	"Enterobacter cloacae subsp. dissolvens SP1"	"Enterobacter cloacae subsp. dissolvens SP1"	1235834	"WGS"	"SP1"						" "		"2012-10-01T00:00:00Z"	"23209221"	"PRJNA175988"		"GCA_000300455.1"		"AMSC00000000"	"-"	"Zhejiang University"	"WGS"	"Illumina HiSeq"	"600.0x"	"CLC Genomic Workbench v. 5.5.1"			239	4945084	53.7	4630			"root"		"2011"	"China"	"China: Zhejiang"						"Sugarcane, Saccharum officinarum"									"Negative"	"Spirilla"	"Yes"	"No"					"Host Associated"		"Enterobacter cloacae subsp. dissolvens SP1 is a plant growth-promoting endophytic bacterium."		99.2	97.5	99.1	0.4		"Good"	"2014-12-08T22:11:10.900Z"	"2015-03-16T03:17:09.594Z"
"1235834.6"	"Kosakonia sacchari SP1"		1235834	"Complete"	"SP1"								"2014-02-20T00:00:00Z"	"23209221"	"PRJNA175988"	"SAMN02472168"	"GCA_000300455.3"		"CP007215.1,CP007215.2"	"NZ_CP007215.1,NZ_CP007215.1"	"Zhejiang University"		"PacBio"	"63x"	"HGAP in smrtanalysis v. 2.1.1"	1		1	4902024	53.74	4610	4460		"root"			"China"	"China: Zhejiang"						"Sugarcane, Saccharum officinarum"																					99.2	97.3	98.7	0.9		"Good"	"2015-03-12T15:12:43.308Z"	"2015-03-16T03:17:09.594Z"
"1236703.3"	"Candidatus Photodesmus katoptron Akat1"	"Candidatus Photodesmus katoptron Akat1"	1236703	"WGS"	"Akat1"						" "		"2013-06-17T00:00:00Z"		"PRJNA80863"	"SAMN02471885"	"GCA_000478685.1"		"AMSD00000000"	"-"	"University of Michigan"	"WGS"	"454; Sanger"	"165.0x"	"MIRA v. 3"			9	1015921	31	925	854					"Philippines"	"Philippines: Cebu City"						"Fish, Anomalops katoptron"									"Negative"	"Coccobacilli"	"Motile"	"Nonsporulating"	"Unknown"		"Unknown"	"Aerobic"	"Host Associated"		"Genome sequencing of the luminous flashlight fish symbiont Photodesmus katoptron.  Symbionts of 4 individuals of Anomalops katoptron caught near Cebu City, Philippines."		94	93.3	54.4	3.6		"Good"	"2014-12-08T22:10:50.223Z"	"2015-03-16T03:17:09.594Z"
"1238.86"	"Piscirickettsia salmonis A1-15972"		1238	"WGS"	"A1-15972"				"MLST.Piscirickettsia_salmonis.5"				"2014-09-22T00:00:00Z"	"-"	"PRJNA260007"	"SAMN03014721"	"GCA_000756435.2"		"JRAV00000000"	"-"	"ADL Diagnostic Chile Ltda"		"Illumina"	"3036x"	"CLC Genomics Workbench v. 6.5.1; Platanus"			360	3138697	40.12	3447	3478		"kidney"		"2010-04-08"	"Chile"	"Chile"						"Atlantic salmon, Salmo salar"																			"Comparative genome analysis of two isolates of the fish pathogen Piscirickettsia salmonis from different hosts reveals major differences in virulence-associated secretion systems"		92	90.8	99.1	2.2		"Good"	"2015-03-12T13:40:48.893Z"	"2015-03-16T03:17:09.594Z"
"1240783.3"	"Xanthomonas sp. SHU199"	"Xanthomonas sp. SHU199"	1240783	"WGS"	"SHU199"								"2013-04-15T00:00:00Z"		"PRJNA177167"	"SAMN02469647"	"GCA_000364665.1"		"AQOI00000000"	"-"	"Colorado State University"	"WGS"	"Illumina GAII"	"192.0x"	"Velvet v. 1.1.06"			880	4837222	68.9	4056			"surface-sterilized rice at the International Rice Research Institute"	"Isolated from surface-sterilized rice at the International Rice Research Institute"		"Philippines"	"International Rice Research Institute"						"Rice, Oryza sativa"									"Negative"	"Bacilli"	"Yes"		"Unknown"		"Unknown"	"Unknown"	"HostAssociated"		"Part of a project sequencing 3 isolates of nonpathogenic, rice seed-associated Xanthomonas spp. with similarity to X. sacchari.  Isolated from surface-sterilized rice at the International Rice Research Institute."		96.7	96.2	98.4	0.5		"Good"	"2014-12-08T22:13:50.601Z"	"2015-03-16T03:17:09.594Z"
"1242993.3"	"Ehrlichia mineirensis UFMG-EV"		1242993	"WGS"	"UFMG-EV"								"2014-11-24T00:00:00Z"	"-"	"PRJEB7416"	"SAMEA2795788"	"GCA_000825765.1"		"CDGH00000000"	"-"	"ERA7"							187	1414910	30.35	1137	902		"Rhipicephalus (Boophilus) microplus ticks"	"isolated from Rhipicephalus (Boophilus) microplus ticks in Brazil that is closely related to E. canis"		"Brazil"	"Brazil"						"Tick"																			"Ehrlichia species are the etiological agents of emerging and life-threatening tick-borne human zoonoses that inflict serious and fatal infections in companion animals and livestock. Ehrlichia mineirensis is a new Ehrlichia species isolated from Rhipicephalus (Boophilus) microplus ticks in Brazil that is closely related to E. canis. The phylogenetic analysis based on 16S rRNA , groEL, dsb and gltA showed that E. mineirensis falls in a clade separated from any previously reported Ehrlichia spp. The molecular analysis of the ortholog of gp36, the major immunoreactive glycoproteins in E. canis and ortholog of the E. chaffeensis gp47,showed a unique tandem repeat of 9 amino acids (VPAASGDAQ) when compared with those reported for E. canis , E. chaffeensis and the related mucin-like protein in E. ruminantium. Genome sequence yielded a genome assembly of 1414910 bp and 187 contigs with a N50 of 32220. The assembly showed high overall similarity with the E. canis Jake genome while harboring many indels and substitutions sparse along the sequence."		99.8	99.5	100	1.1		"Good"	"2015-03-12T13:40:49.993Z"	"2015-03-16T03:17:09.594Z"
"1261131.3"	"Candidatus Liberibacter americanus str. Sao Paulo"	"Candidatus Liberibacter americanus str. Sao Paulo"	1261131	"Complete"	"Sao Paulo"						" "		"2013-11-12T00:00:00Z"	"24200077"	"PRJNA181147"	"SAMN02604175"	"GCA_000496595.1"		"CP006604.1"	"NC_022793.1"	"University of Florida"	"complete"	"454 GS FLX"	">100X"	"Newbler Software Release: v. 2.5.3"	1		1	1195201	31.1	1002	983					"Brazil"	"Brazil"						"Sweet orange, Citrus sinensis"									"Negative"	"Filamentous"	"Nonmotile"		"Mesophilic"		"Unknown"	"Unknown"	"Host Associated"	"Citrus greening disease  Huanglongbing"	"The purpose of this study was to obtain the complete genomic DNA sequence of Ca. Liberibacter americanus (Lam) and compare it to the genomes of two different Liberibacter species: Ca. L. asiaticus (Las), with the same host range as Lam, and with Ca. L. solanacearum (Lso) with a host range on potato and tomato. The idea is to attempt to identify pathogenicity factors and/or host range determinants that were common only to the two species (Las and Lam) that attacked citrus."		96.4	96.2	90.3	0.5		"Good"	"2014-12-08T22:10:49.395Z"	"2015-03-16T03:17:09.594Z"
"1262470.4"	"Herbaspirillum hiltneri N3"		1262470	"Complete"	"N3"								"2015-11-05T00:00:00Z"	"26514770"	"PRJNA182106"	"SAMN03010392"	"GCF_001267925.1"		"CP011409"	"NZ_CP011409.1"	"Universidade Federal do Parana"		"Illumina MiSeq; SOLiD"	"30.0x"	"Velvet v. 1.2.06; CLC NGS Cell v. 6"	1		1	4965474	60.76	4698	4327		"surface-sterilized wheat roots"		"2006"	"Germany"	"Germany: Oberpfalz, Neumarkt"					"temperature:30"	"Wheat, Triticum aestivum"									"Negative"	"CurvedShaped"	"Yes"			"26C"			"HostAssociated"		"Herbaspirillum hiltneri Genome Sequencing."		97.2	93.9	98.3			"Good"	"2016-01-17T17:02:48.309Z"	"2016-01-17T17:02:48.309Z"
"1267001.5"	"Mycoplasma synoviae ATCC 25204 strain WVU1853T"		1267001	"Complete"	"WVU1853T"				"MLST.Mycoplasma_synoviae.44"		"ATCC:25204"	"Yes"	"2015-06-10T00:00:00Z"	"26021934"	"PRJNA278855"	"SAMN03433916"	"GCF_000969765.1"		"CP011096"	"NZ_CP011096.1"	"University of Florida"		"Illumina; PacBio"	"600X; 200X"	"Celera AND Newbler AND Ray v. January-2015"	1		1	846495	28.34	768	664				"1957"	"United States"	"USA: West Virginia"						"Chicken, Gallus gallus"									"Negative"	"Coccobacilli"	"No"		"Mesophilic"	"37"		"Facultative"	"HostAssociated"	"Synovitis"	"Complete genome sequence and annotation of the type strain of Mycoplasma synoviae"	"sample_type:broth culture;biomaterial_provider:ATCC;passage_history:lot 59130888"	100	99.7	100	3		"Good"	"2016-01-17T15:53:01.971Z"	"2016-01-17T15:53:01.971Z"
"1267021.3"	"Frischella perrara PEB0191"		1267021	"Complete"	"PEB0191"								"2014-12-23T00:00:00Z"	"25527542"	"PRJNA254159"	"SAMN02900470"	"GCA_000807275.1"		"CP009056.1"	"NZ_CP009056.1"	"University of Lausanne"		"Pacbio SMRT; Illumina HiSeq 2000"	"70x"	"PacBio HGAP v. unknown"	1		1	2692351	34.12	2300	2272		"honey bee gut"		"12-Aug-2011"	"United States"	"United States"						"Honey bee, Apis mellifera"									"Negative"	"Bacilli"			"Mesophilic"	"37C"	"Mesophilic"	"Anaerobic"	"HostAssociated"		"Frischella perrara is a member of the characteristic gut microbial community of the Western honey bee, Apis mellifera"		95.5	94.2	99.8	0.7		"Good"	"2015-03-12T13:40:58.294Z"	"2015-03-16T03:17:09.594Z"
"1268285.3"	"Burkholderia kururiensis M130"	"Burkholderia kururiensis M130"	1268285	"WGS"	"M130"						" "		"2013-02-19T00:00:00Z"	"23558537"	"PRJNA183622"	"SAMN02470060"	"GCA_000341045.1"		"ANSK00000000"	"-"	"International Centre for Genetic Engineering and Biotechnology"	"WGS"	"454; Illumina GAII"	"60.0x"	"MIRA v. August-2012"			9	7128857	65	6573			"surface sterilized rice roots"		"1997"	"Brazil"	"Brazil"						"Rice, Oryza sativa"																			"Identification of genes related to endophytic lifestyle and plant growth promotion."		98.5	93.7	100	0.5		"Good"	"2014-12-08T22:10:41.940Z"	"2015-03-16T03:17:09.594Z"
"1269334.5"	"Rickettsia monacensis IrR/Munich"	"Rickettsia monacensis IrR/Munich"	1269334	"WGS"	"IrR/Munich"						" "		"2013-11-11T00:00:00Z"		"PRJNA229113"	"SAMEA3138825"	"GCA_000499665.1"		"CBUA00000000"	"-"	"UMENT"	"WGS"						88	1268385	32.3	1684	1460		"Ixodes ricinus tick collected at a park"	"isolated from an Ixodes ricinus tick collected at a park in Munich, Germany"		"Germany"	"Munich Germany"						"Tick, Ixodes ricinus"																			"The draft genome sequence of Rickettsia monacensis strain IrR/Munich has been determined in order to perform genome comparisons.  Contigs 1-78 are in order and gaps between contigs are caused by transposons.  R. monacensis is an obligate intracellular bacterium isolated from an Ixodes ricinus tick collected at a park in Munich, Germany. It has not proven to be pathogenic to mammals.  The closest known relative of this bacterium is the Rickettsial endosymbiont of Ixodes scapularis (REIS) which we isolated from an Ixodes scapularis tick in Minnesota."		99.3	98.9	100			"Good"	"2014-12-08T22:12:44.209Z"	"2015-03-16T03:17:09.594Z"
"1273125.3"	"Rhodococcus rhodnii LMG 5362"	"Rhodococcus rhodnii LMG 5362"	1273125	"WGS"	"LMG 5362"						"LMG 5362"		"2013-05-06T00:00:00Z"		"PRJNA183987"	"SAMN02471027"	"GCA_000389715.1"		"APMY00000000"	"-"	"Swansea University"	"WGS"	"454"	"7.0x"	"Newbler v. 2.3"			134	4383575	69.7	4250	4417		"intestinal tract"	"isolated from the gut of Rhodnius prolixus (Hemiptera, Reduviidae, Triatominae), the principle vector of the protozoan Trypanosoma cruzi, the etiological agent of Chagas disease"									"Rhodnius prolixus"									"Positive"	"Coccobacilli"	"No"	"No"	"Unknown"	"28C"	"Unknown"	"Unknown"	"HostAssociated"		"Rhodococcus rhodnii strain LMG5362 was isolated from the gut of Rhodnius prolixus (Hemiptera, Reduviidae, Triatominae), the principle vector of the protozoan Trypanosoma cruzi, the etiological agent of Chagas disease. This sequence could provide useful information for subsequent studies of the symbiotic relationship between R. prolixus and R. rhodnii."		98.1	96.8	93.7	1.1		"Good"	"2014-12-08T22:12:43.509Z"	"2015-03-16T03:17:09.594Z"
"1273539.3"	"Streptococcus iniae IUSA1"	"Streptococcus iniae IUSA1"	1273539	"WGS"	"IUSA1"								"2013-01-16T00:00:00Z"	"21504081"	"PRJNA184067"	"SAMN02471473"	"GCA_000331915.2"		"AOCT00000000"	"-"	"Veterinary Faculty:University Institute of Animal Health"	"WGS"	"454 GS FLX"	"27.3x"	"GS De Novo Assembler v. 2.6"			1984	1847367	36.99	1973			"fish"		"2006"	"Spain"	"Spain: Las Palmas de Gran Canaria"						"Fish, Sparus aurata"									"Positive"	"Cocci"									"Streptococcus iniae, beta-haemolytic Gram-positive cocci, non motile, catalase negative. Has become one of the most serious aquatic pathogens in the last decade with severe economic losses in aquaculture farms. At least 30 species of fish have been documented to be infected by S. iniae. The most prominent lesions were meningoencephalitis and multifocal infiltration of macrophage cells in the kidney and spleen. Can cause serious zoonotic infections in humans injured while handling diseased fish. Streptococcus iniae is able of crossing the blood-brain barrier as free bacteria or associated with monocytes or phagocytes."		97.4	96.7	95.7	2.5	"Too many contigs;High contig L50;Low contig N50"	"Poor"	"2014-12-08T22:13:30.479Z"	"2015-03-16T03:17:09.594Z"
"1277257.4"	"Candidatus Liberibacter africanus PTSAPSY"		1277257	"Complete"	"PTSAPSY"								"2015-06-08T00:00:00Z"		"PRJNA185151"	"SAMN03763724"	"GCF_001021085.1"		"CP004021"	"NZ_CP004021.1"	"USDA-ARS"		"Illumina Hiseq2000"	"60-80x"	"Velvet v. 1.1.04"	1		1	1192232	34.5	1169	1017												"Psyllid"																			"Candidatus Liberibacter africanus is one of three species of unculturable bacterium associated with citrus Huanglongbing disease."		98.7	97.4	96.5	3.5		"Good"	"2016-01-17T16:05:29.293Z"	"2016-01-17T16:05:29.293Z"
"1279017.3"	"Microbulbifer variabilis ATCC 700307"	"Microbulbifer variabilis ATCC 700307"	1279017	"WGS"	"ATCC 700307"						"DSM Z"	"Yes"	"2013-04-23T00:00:00Z"		"PRJNA185297"	"SAMN02441043"	"GCA_000380565.1"		"AQYJ00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Velvet v. 1.1.04; ALLPATHS v. r41043"			29	4835674	48.8	4448			"algae"	"surface alga collected in Palau"		"Palau"	"Palau"						"Algae"																			"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		99.9	99.7	100			"Good"	"2014-12-08T22:12:04.155Z"	"2015-03-16T03:17:09.594Z"
"1286528.3"	"Neorickettsia helminthoeca str. Oregon"		1286528	"Complete"	"Oregon"								"2014-04-17T00:00:00Z"	"-"	"PRJNA187358"	"SAMN02367297"	"GCA_000632985.1"		"CP007481.1"	"NZ_CP007481.1"	"IGS"		"PacBio"	"24.81X"	"HGAP v. 1.4"	1		1	884232	41.7	894	868				"1991"	"United States"	"United States"						"Salmonid fish"																			"Sequencing and Comparison of Genomes and Transcriptome Profiles of Human Ehrlichiosis Agents."		95.3	95	91.1			"Good"	"2014-12-08T22:35:53.603Z"	"2015-03-16T03:17:09.594Z"
"1293.6"	"Staphylococcus gallinarum strain DSM 20610"		1293	"WGS"	"DSM 20610"						"DSM:20610"		"2015-02-13T00:00:00Z"	"26044428"	"PRJNA271859"	"SAMN03278263"	"GCF_000875895.1"		"JXCF01000000"		"Zhejiang University"		"Illumina HiSeq"	"150.0x"	"Velvet v. Dec-2014"			272	3171720	33.02	3231	2959		"skin of chicken"		"1983"	"Germany"	"Germany: Miinchen"						"Chicken, Gallus gallus"			"infection"																"This is the first genome sequence of the species Staphylococcus gallinarum"	"collected_by:K.H. Schleifer"	99	97.7	99.3	2.1		"Good"	"2016-01-17T15:43:39.443Z"	"2016-01-17T15:43:39.443Z"
"1302858.3"	"Borrelia miyamotoi LB-2001"	"Borrelia miyamotoi LB-2001"	1302858	"Complete"	"LB-2001"								"2013-08-12T00:00:00Z"		"PRJNA192621"	"SAMN02604147"	"GCA_000445425.3"		"CP006647.1"	"NC_022079.1"	"University of California Irvine"	"complete"	"IonTorrent"		"CLC Assembly Cell v. v. 4"	1		1	907294	28.7	860	808		"blood of infected SCID mice"		"2001"	"United States"	"USA: CT"						"Black-legged tick, Ixodes scapularis"									"Negative"	"Spirilla"	"Motile"	"Nonsporulating"							"Relapsing fever-type Borrelia species that is transmitted by Ixodes species ticks in North America, Europe, and Asia."		99.5	99.1	25.5	0.1		"Good"	"2014-12-08T22:10:32.822Z"	"2015-03-16T03:17:09.594Z"
"1313291.3"	"Borrelia hermsii MTW"	"Borrelia hermsii MTW"	1313291	"Complete"	"MTW"						" "		"2014-01-27T00:00:00Z"		"PRJNA195594"	"SAMN03081461"	"GCA_000568795.1"		"CP005680.1"	"-"	"Integrated Genomics"	"WGS"	"454 FLX titanium"	"100X"	"Newbler v. 2.5"	1		1	920644	29.6	855	840		"blood of laboratory mouse"		"2007"	"United States"	"United States"						"Tick, Ornithodoros hermsi"										"Spirilla"							"Host Associated"		"Comparative Genomics of Relapsing Fever Spirochetes."		99.9	99.9	25.5	0.1		"Good"	"2014-12-08T22:10:32.750Z"	"2015-03-16T03:17:09.594Z"
"1313292.3"	"Borrelia coriaceae Co53"	"Borrelia coriaceae Co53"	1313292	"Complete"	"Co53"						" "		"2014-01-27T00:00:00Z"		"PRJNA195595"	"SAMN03081463"	"GCA_000568755.1"		"CP005745.1"	"-"	"Integrated Genomics"	"WGS"	"454 FLX titanium"	"100X"	"Newbler v. 2.5"	1		1	912832	29.3	921	895				"1985"	"United States"	"United States"						"Tick, Ornithodoros coriaceus"										"Spirilla"							"Host Associated"		"Comparative Genomics of Relapsing Fever Spirochetes."		99.5	97.9	25.5	8.8		"Good"	"2014-12-08T22:10:32.185Z"	"2015-03-16T03:17:09.594Z"
"1313294.3"	"Borrelia parkeri SLO"	"Borrelia parkeri SLO"	1313294	"Complete"	"SLO"						" "		"2014-01-27T00:00:00Z"		"PRJNA195597"	"SAMN03081465"	"GCA_000568735.1"		"CP005851.1"	"-"	"Integrated Genomics"	"WGS"	"454 FLX titanium"	"100X"	"Newbler v. 2.5"	1		1	917680	28.9	890	873		"blood"	"'Host is Ornithodoros parkeri , lab host Mus musculus'"	"2009"	"United States"	"United States"						"Tick, Ornithodoros parkeri"									"Negative"	"Spirilla"							"Host Associated"		"Comparative Genomics of Relapsing Fever Spirochetes."		99.8	99.3	25.5	8.8		"Good"	"2014-12-08T22:10:32.862Z"	"2015-03-16T03:17:09.594Z"
"1318633.3"	"Streptococcus iniae SF1"	"Streptococcus iniae SF1"	1318633	"Complete"	"SF1"								"2013-05-30T00:00:00Z"		"PRJNA196817"	"SAMN02603405"	"GCA_000403625.1"		"CP005941.1"	"NC_021314.1"	"Institute of Oceanology, Chinese Academy of Sciences"	"complete"	"Roche FLX+; Illumina Miseq; ABI 3730"	"272.38X"	"Newbler v. 2.6; SSPACE v. 2.0; GapCloser"	1		1	2149844	36.7	2118	2125					"China"	"China"						"Fish"									"Positive"										"Streptococcus iniae SF1, complete genome.   S. iniae SF1 is a pathogenic strain that had caused an epidemic in farmed flounder of China.;missing tRNA genes"		99.3	98.6	98.7	2.4		"Good"	"2014-12-08T22:13:30.498Z"	"2015-03-16T03:17:09.594Z"
"1321368.3"	"Xanthomonas sp. 97M"	"Xanthomonas sp. 97M"	1321368	"WGS"	"97M"								"2013-05-23T00:00:00Z"		"PRJNA196946"	"SAMN02469646"	"GCA_000401255.1"		"AQPR00000000"	"-"	"Colorado State University"	"WGS"	"Illumina GAII"	"145.0x"	"Velvet v. 1.1.06"			1285	4965572	66.7	4171			"surface-sterilized leaves"			"Mali"	"Mali"						"Rice, Oryza sativa"										"Bacilli"			"Unknown"	"28C"			"HostAssociated"		"Draft genome sequence of a rice-leaf associated Xanthomonas sp. from Mali."		95.4	94.3	95.8	0.5	"Too many contigs"	"Poor"	"2014-12-08T22:13:50.561Z"	"2015-03-16T03:17:09.594Z"
